AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116615, Ekologiya mühəndisliyi,Ə,263,336
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116623, Fövqəladə hallar və həyat fəaliyyətinin təhlükəsizliyi mühəndisliyi,Ə,266,445
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116631, İnformasiya texnologiyaları,Ə,270,512
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116648, İnformasiya texnologiyaları,Q,250, - 
AZ,I,Azərbaycan Dövlət Neft və Sənaye Universiteti,116664, Sistem mühəndisliyi,Ə,248, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118113, Materialşünaslıq mühəndisliyi,Ə,217,322
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118121, Neft-qaz qurğuları mühəndisliyi,Ə,254, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118138, Yerüstü nəqliyyat vasitələrinin mühəndisliyiƏ 246 (340),,246,340
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118146, Texnoloji maşın və avadanlıqlar mühəndisliyiƏ 211 (350),,211,350
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118154, Elektrik mühəndisliyi,Ə,258,375
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118162, Proseslərin avtomatlaşdırılması mühəndisliyi,Ə,242, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118179, Mexanika mühəndisliyi,Ə,234, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118187, İnşaat mühəndisliyi,Ə,255,411
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118195, İnşaat mühəndisliyi,Q,250, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118227, İnşaat mühəndisliyi (tədris ingilis dilində),Ə,465,465
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118235, Mühəndis sistemlərinin və qurğularının tikintisi mühəndisliyi,Ə,218,331
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118243, Mühəndis sistemlərinin və qurğularının tikintisi mühəndisliyi,Q,200, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118268, Nəqliyyat tikintisi mühəndisliyi,Ə,250,337
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118276, Nəqliyyat tikintisi mühəndisliyi,Q,250, - 
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118292, Meliorasiya və su təsərrüfatı tikintisi mühəndisliyi,Ə,236,311
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118316, Meliorasiya və su təsərrüfatı tikintisi mühəndisliyi,Q,200,351
AZ,I,Azərbaycan Memarlıq və İnşaat Universiteti,118332, Tikinti materialları və məmulatlarının texnologiyası mühəndisliyi,Ə,211,318
